100 94 real
0.186023369 1.445319908 1.081831303 0.491172438 1.22771558 -0.007984375 0.650848238 0.004005032 -1.0026623 -0.4377395 0.55934573 -0.816535111 -1.236244067 -0.499647525 0.559602734 2.302995767 -0.56195422 -1.331011736 0.401294509 0.68738037 1.445591504 0.388133698 1.41892813 0.217483715 1.783004107 -0.434021662 -1.14038833 -1.665816263 -1.478044471 -0.552445905 0.023084568 -0.948714808 0.787745392 0.094211102 0.034078535 -0.225155951 1.63070565 0.234437385 1.513829385 -1.060553743 0.944322469 -1.047847201 0.457707806 -1.524613223 -0.028754604 -0.724993028 -0.946228451 0.668966087 -0.728180555 0.9713281 -0.376455688 -0.34512698 0.237447831 1.159102968 2.475772752 0.223931283 -1.448593166 0.535564802 -0.092668791 0.864607206 0.089086298 1.215806315 1.437930977 -0.68421059 -0.224493295 -0.228194718 1.070773895 -0.198806869 0.140607728 1.252796268 0.785987064 -1.075088704 -0.196408404 -0.39744734 -0.920316401 -0.623211617 0.79569343 0.950618745 3.096018938 0.244554921 0.396138458 0.271316406 -0.131056734 -0.336451287 -1.9912048 1.672972198 0.228917897 0.32348587 0.317130023 0.222755993 -1.28434222 -0.367250637 -0.549387324 0.206501247
-1.215468236 -0.860480772 0.254447424 -0.485621354 -0.052080885 0.911328236 0.520984866 0.656984115 0.442965001 -0.665438613 0.071194842 -1.145979256 -0.382828955 0.397973025 0.017345685 0.02958469 -1.661852426 -0.107457041 -0.543407031 -0.839653268 1.012775817 -1.420658763 -0.883753511 1.076647274 -0.516948252 -0.131018116 -1.042160236 0.681585573 -0.144791003 0.431265834 -1.048337031 1.312379376 0.834199855 -0.86803298 -0.134299861 -0.07564475 1.773529138 0.855753219 -1.673284494 0.363166981 -1.254050307 0.948719307 0.358373373 -1.35199584 0.880816714 0.394344365 -0.292065368 1.238562511 0.032377983 0.305614636 -0.048436653 -1.717855864 1.69068846 0.024262572 0.089283977 -0.884320521 0.108182921 0.693071029 0.06262538 0.243480629 -0.52865313 -0.28206838 1.153568143 -0.800143419 0.106103066 0.616172334 -0.770781005 -0.990739246 -1.141460871 -0.156006945 0.54577738 -1.306772939 0.287095996 0.668490778 -0.825516454 -0.096469988 -0.12725254 -1.545212245 1.697904092 -1.465358291 -1.293735079 1.668230002 -1.198228883 1.326889988 -0.981289588 -0.082595171 -0.433508351 0.624021494 -0.172959314 0.413188609 -0.954984675 1.391485516 -0.335715937 0.11715791
0.203570908 1.277863807 -1.045164204 -0.419968681 -1.389564402 -1.436143081 -0.34167535 0.093060716 0.561231857 -0.130054026 -0.579349081 -0.188460877 -0.702969082 0.320149615 0.206439649 1.579135761 -2.208599873 -1.271393157 0.770973433 0.041570523 0.263921227 2.108917568 -0.955673174 1.384754286 1.949221884 0.094324658 1.062749488 -0.594430754 -0.791596015 0.237190801 -0.065707584 1.651321147 -0.701695387 1.882209459 -0.791315741 0.309917309 0.833444755 -0.080950101 -0.510027915 1.183937569 -0.044196754 0.126236733 -1.327024407 -0.466822955 1.044527991 0.771761802 -1.509850863 0.202371808 1.422367446 0.992539152 -1.527444079 0.892680681 1.465114415 1.063767911 -1.20723372 -0.130233706 0.273119562 0.250554272 1.022493739 0.638264275 -0.838585842 0.808570144 -0.826100207 -1.489264461 -0.072431202 0.700379207 -0.405759087 0.848078827 0.060209643 -0.347532862 -0.163413252 -1.255056569 -0.241566923 0.572226557 -0.625145022 -2.307941895 0.09992777 -0.004869875 -0.165705031 -0.888061691 -0.073457504 0.882514325 0.78974412 0.022795835 0.196713235 -0.106167618 -0.423395522 -1.317530487 0.298264885 -0.236715233 -1.023050419 -0.507694934 0.618653436 0.744093288
-0.118144753 -1.2552611 1.035949639 -0.128777623 1.549927091 1.059924939 0.531744847 -0.430943724 -0.58473222 0.623070698 -1.528033158 1.08992581 -0.655708699 2.990723136 0.863663916 0.017432057 -0.88413424 0.755334401 0.25341342 0.504199142 1.534365546 -2.135194485 -0.635701531 -0.23394565 -1.313333578 0.042040611 -1.068234312 2.148597744 0.327464524 1.186656037 -0.916936669 -0.902761772 -0.074023619 -1.550863567 -0.302552419 -0.210029051 -0.02610143 0.857346065 1.192447502 -1.303976232 0.790886279 -0.653390058 -0.894432703 2.280600034 1.05383445 0.573319303 0.851256728 -0.287547149 -0.380593208 0.643199379 2.136242311 -0.549692079 -1.308128326 0.925985371 1.728192123 0.851683762 -0.818606932 0.85493218 1.180174506 0.822453279 -0.353153944 0.611377725 0.959406948 -0.451644963 -1.49949026 1.296465518 -0.674385744 -0.229197746 0.636630163 1.221567784 -0.307140525 1.89188259 1.346107626 -0.607622108 2.290134056 0.072467221 -0.649779047 -0.928688426 0.346016524 -0.595484677 -0.589925166 -0.774337885 0.963399008 -2.079440066 0.234348692 -1.942925535 0.073415309 -0.914917015 -0.818258326 0.654816228 -0.266955627 0.735951951 0.3713498 1.838778471
1.112271444 -1.946367074 -1.095952619 0.300106668 1.493214444 0.28214694 -0.90135472 0.355547868 -0.524534593 -0.646628788 0.266778514 -0.368769239 1.046623394 0.36484568 0.163253696 0.649650068 0.260027086 -1.518283821 -1.511094186 -0.44290108 0.202978797 0.666185505 -0.707110426 -0.753704367 -0.676891202 1.122740451 -0.520134188 -1.654232632 0.29515856 0.185301946 0.513756165 1.69657931 -0.631885007 0.200889629 0.690724427 1.527545376 -1.831644956 -1.470694012 0.360440607 -1.236931918 -0.481755811 -0.325877693 0.610450874 -0.85982522 0.431877626 0.271732162 -0.533715673 -0.665880995 -0.328267523 0.185329865 0.187092414 -1.016404569 1.065564413 0.416618178 -3.792108299 -0.469779176 1.351659917 1.031359545 -3.028959285 1.099264493 -0.184265427 1.267431236 0.516778033 -0.504013524 0.177681832 0.115205846 0.146929826 -1.559929093 1.259411033 2.610450719 -1.086548838 -0.463068556 -0.166539274 -0.694724491 0.467161427 -0.543498511 -0.085461672 1.297136099 -0.803664257 0.411582833 0.567211561 -0.904761063 -0.913074906 -0.675540493 0.706764902 0.350730237 -0.950558228 0.291606778 0.368070139 -1.505010607 -0.193549625 0.17872243 1.761130968 0.956426426
0.079935109 -0.645680746 -0.404903797 -1.547527018 0.287488469 -0.911859219 0.826294704 1.512245829 0.054673804 1.123543587 -0.563752783 -0.175597423 2.373167305 -1.066344757 0.211777481 1.055235124 -0.37778906 2.012819766 0.96165698 0.512908809 -2.078323125 1.253428956 0.932168909 0.849978959 -1.337164761 -0.00657414 0.40479954 -0.437386783 -0.003084701 0.214176369 -1.879176352 -0.429694925 0.768946132 -0.706613483 -0.349225443 0.518340835 1.199182675 -0.485265114 0.870439302 -0.846752518 -1.087416994 -0.167746257 -0.443146715 0.060111905 1.579966971 -0.138005951 1.202362706 -0.906966981 -0.612089857 0.147730352 -0.506325632 -2.116770078 0.025168356 0.118261803 -1.048895327 -1.023780794 0.560588472 0.566918551 -0.023291174 0.877395796 0.037226964 1.801243995 0.586394254 0.646768687 -0.591582321 -1.928823806 0.165194663 2.00047589 -1.72980923 -1.457216852 -0.508380887 -0.712198955 -0.82770942 -0.264371379 0.014593544 0.080458596 -1.320900418 -1.507428735 -0.855327469 0.210182934 -0.538633617 2.213371754 1.630400701 0.566359005 0.075835343 -0.123294204 -0.228161337 -1.013577805 -1.441249073 -1.489170319 -0.821147467 -0.921620685 1.475258409 -0.208648714
0.37500132 -0.423644156 0.367529465 1.333115026 1.275973828 0.137913584 0.590717378 -0.629641193 -0.291413231 -0.73951552 -0.637207627 -0.249589067 0.257396186 0.988933834 0.540113736 -1.051225245 1.627148522 0.27727685 0.386174401 -0.193483606 0.916074617 -0.467176345 -1.149181647 -1.150190552 1.35050265 1.926535889 -1.254161894 1.530199667 -0.795465852 -0.021376617 0.4609339 -0.894917475 -1.435803703 -0.112460083 -1.276009576 -0.304081008 1.465129697 1.160066593 -0.092408821 -0.351383456 0.841638541 -1.855289077 1.277529587 -0.410312243 0.507105332 0.86788414 -0.386448073 0.300443606 -0.488664053 0.413114931 -0.588593017 -0.842286148 -0.238098323 1.575390043 -0.078576858 -0.477087176 1.024084497 1.001334625 0.915514527 1.027481876 -0.986742926 -0.030717496 2.104639085 0.350849659 -1.445868406 0.141781135 0.102938675 1.791181643 0.534989857 0.480334716 -0.015480422 0.668422396 -0.363257615 1.134726574 -0.905658612 -0.388033537 0.72553206 0.922031128 1.169111969 -0.263046095 -0.607207226 1.001535696 -0.627230891 0.593539589 0.126266345 0.8920186 -0.232949586 -0.233810027 -1.084463644 0.432567264 -1.474733782 -2.289960521 -0.543383732 0.90429316
-0.124918483 -0.603602013 1.272164669 -0.212725571 2.045506967 0.825374209 -1.43889037 0.59161681 -1.291760406 0.590380776 -1.698508462 -0.5531414 -0.314988109 1.053362492 0.341894349 0.72376342 -0.206053376 -0.893223064 -0.625855556 -0.380061074 0.548944873 -0.168485263 -0.711486494 0.671120244 -0.320977743 1.590220576 -1.228312862 0.77661411 -0.246634727 0.079933454 0.17232283 -0.671822764 2.366074058 -1.604377729 0.438776429 -0.612105916 0.027325142 1.334171968 -0.737205063 0.510475013 0.203948304 -1.889956338 -0.00035699 -0.042692225 0.506009644 -0.366186398 -0.38997185 -1.530243853 0.432744361 -1.164666217 1.062181637 -1.855249834 -0.236985134 0.124305092 0.957551453 0.377200891 -0.254077036 -0.610008441 -1.624042409 -1.255671296 -0.289566888 0.67163516 -0.295078864 -2.434628687 2.257292567 0.825029495 0.228250026 -0.395649471 -1.294655613 0.902943834 -0.641989628 2.310724431 -0.26622794 0.961978824 0.754840288 -0.032705227 0.417418705 -0.152482021 -0.321002757 -0.150328839 0.51902794 -1.304821228 -2.244893647 0.069556961 0.149661466 -1.322907807 0.452931264 -0.306513599 0.241567655 1.97896979 -1.018952341 0.464642926 -1.029029691 0.563837532
0.059611322 0.102596657 1.097985549 -1.734244751 -0.781094172 1.822466269 -0.470071034 -0.036736975 0.134281205 0.157949 -1.163446396 -0.018122311 -0.503831392 0.950730672 -1.954394809 0.245574916 1.463259135 0.880573929 0.657179876 0.623764114 -0.212190109 -0.807249248 0.092836742 -0.764738491 0.522403004 -0.426823285 0.647192684 -0.673163561 0.502118306 1.295740641 1.845068195 0.268085024 0.347121434 -0.890667761 -0.289351141 0.181533438 -0.22782315 -0.604693952 1.045692407 -1.408496854 0.38810237 1.152567243 0.817147255 0.120251471 -1.787502957 -0.998845823 1.64553042 0.896699114 2.182466482 -1.381352535 0.467398613 -1.114439328 -1.161588861 0.468963788 -0.819449868 1.359953331 0.625782195 -0.766092167 0.596834952 0.852490433 -0.862252538 1.249254366 0.646421073 -0.079298094 -0.320060556 -0.271033907 0.138242956 -0.064599254 0.60160241 -0.403192084 1.347014832 2.072732503 -0.299964331 -0.301625123 -0.845321613 -1.995396645 -0.164206969 -1.740966349 0.48259561 0.039781844 1.430247411 -0.213190948 -1.263294282 0.513191546 0.113096823 -0.397721288 2.154511278 0.658919916 -0.284869858 0.16886473 -0.485833369 -0.772831755 -0.007198181 -0.428993914
0.339339796 -1.933984894 -0.15952871 0.722213485 -0.294658224 -0.909357378 0.797563706 -0.412412906 -0.494744323 0.293665579 -1.184422222 0.131462655 -2.509748387 -0.010279229 -1.508539433 0.928033568 1.875474609 -0.487280919 -0.894145039 -0.098681815 -0.279845852 -0.04798604 -0.835893667 0.109649791 -0.307303697 0.226142675 -0.93493031 -0.582562717 -0.667681914 0.24694162 -0.021476666 -0.075757844 0.40238774 0.379728317 0.767575534 -0.486684545 -0.834201726 -0.009982371 -0.539213005 0.996535183 -0.431101734 0.657262703 0.890488925 -1.03615574 -1.985378365 -1.030806074 0.696134036 -0.667970626 -0.590107158 1.497995371 -0.860877286 -0.663198925 -1.47609615 -0.34250425 0.185436469 -0.30876976 0.257539769 -1.892316569 0.507117033 1.253054878 0.324435768 -1.053141046 -0.248466265 0.310864578 -0.81041239 0.700662838 -0.469320353 0.49612523 2.057027178 -0.649285151 0.813794131 0.831067989 0.404995406 0.354066237 -0.171154378 1.507372868 -0.444848256 -0.44701324 -1.341753266 1.269978296 0.404214393 0.458515785 1.341549117 -0.412611029 -0.864079629 1.674753233 0.811220143 2.045936897 -0.03637059 -0.612911847 -0.321200525 0.504327005 1.110773735 -0.276807746
